Species ID;Species;Latin Name;Group;Subgroup;Subsubgroup;Family;Checklist ID;Date;Year;Month;Day;Site Ref;Site;County;Country;Life Stage;Aggregate Status
F0475;Round-leaved Crane's-bill;Geranium rotundifolium;Plant;Flower;Flower;Geraniaceae;C146;13.05.2024;2024;5;13;S0001;Woodham Fen;Essex;UK;Adult;Species
F0891;Beaked Hawk's-beard;Crepis vesicaria;Plant;Flower;Flower;Asteraceae;C146;13.05.2024;2024;5;13;S0001;Woodham Fen;Essex;UK;Adult;Species
G060;Cock's-foot;Dactylis glomerata;Plant;Grass et al;Grass;Poaceae;C146;13.05.2024;2024;5;13;S0001;Woodham Fen;Essex;UK;Adult;Species
G125;Meadow foxtail;Alopecurus pratensis;Plant;Grass et al;Grass;Poaceae;C146;13.05.2024;2024;5;13;S0001;Woodham Fen;Essex;UK;Adult;Species
G140;Soft-brome;Bromus hordeaceus;Plant;Grass et al;Grass;Poaceae;C146;13.05.2024;2024;5;13;S0001;Woodham Fen;Essex;UK;Adult;Species
WL26;Common Pill Woodlouse;Armadillidium vulgare;Crustacean;Isopod;Woodlouse;Armadillidiidae;C146;13.05.2024;2024;5;13;S0001;Woodham Fen;Essex;UK;Adult;Species
CF339;Tipula vernalis;Tipula vernalis;Insect;Diptera;Cranefly;None;C146;13.05.2024;2024;5;13;S0001;Woodham Fen;Essex;UK;Adult;Species
HOV044;Epistrophe eligans;Epistrophe eligans;Insect;Diptera;Hoverfly;Syrphidae;C146;13.05.2024;2024;5;13;S0001;Woodham Fen;Essex;UK;Adult;Species
BT0239;Common Heart-shield;Nebria brevicollis;Insect;Beetle;Beetle;Carabidae;C146;13.05.2024;2024;5;13;S0001;Woodham Fen;Essex;UK;Adult;Species
BT1029;Cantharis rustica;Cantharis rustica;Insect;Beetle;Beetle;Cantharidae;C146;13.05.2024;2024;5;13;S0001;Woodham Fen;Essex;UK;Adult;Species
BT1065;Green Malachite Beetle;Malachius bipustulatus;Insect;Beetle;Beetle;Malachiidae;C146;13.05.2024;2024;5;13;S0001;Woodham Fen;Essex;UK;Adult;Species
T028;Hawthorn;Crataegus monogyna;Plant;Tree/Shrub;Tree/Shrub;None;C146;13.05.2024;2024;5;13;S0001;Woodham Fen;Essex;UK;Adult;Species
F0726;Ivy-leaved Toadflax;Cymbalaria muralis;Plant;Flower;Flower;Plantaginaceae;C147;13.05.2024;2024;5;13;S0037;Southend (around town);Essex;UK;Adult;Species
F0937;Oxeye Daisy;Leucanthemum vulgare;Plant;Flower;Flower;Asteraceae;C147;13.05.2024;2024;5;13;S0037;Southend (around town);Essex;UK;Adult;Species
F0089;Hedge mustard;Sisymbrium officinale;Plant;Flower;Flower;Brassicaceae;C148;14.05.2024;2024;5;14;S0001;Woodham Fen;Essex;UK;Adult;Species
F0886;Dandelion sp.;Taraxacum sp.;Plant;Flower;Flower;Asteraceae;C148;14.05.2024;2024;5;14;S0001;Woodham Fen;Essex;UK;Adult;Species
F0922;Daisy;Bellis perennis;Plant;Flower;Flower;Asteraceae;C148;14.05.2024;2024;5;14;S0001;Woodham Fen;Essex;UK;Adult;Species
BT1023;Cantharis nigricans;Cantharis nigricans;Insect;Beetle;Beetle;Cantharidae;C148;14.05.2024;2024;5;14;S0001;Woodham Fen;Essex;UK;Adult;Species
BUG013;Box Bug;Gonocerus acuteangulatus;Insect;Bug;Bug;None;C149;15.05.2024;2024;5;15;S0001;Woodham Fen;Essex;UK;Adult;Species
CF262;Nephrotoma appendiculata;Nephrotoma appendiculata;Insect;Diptera;Cranefly;None;C149;15.05.2024;2024;5;15;S0001;Woodham Fen;Essex;UK;Adult;Species
WL21X;Philoscia muscorum/Philoscia affinis agg.;Philoscia muscorum/Philoscia affinis agg.;Crustacean;Isopod;Woodlouse;Philosciidae;C150;15.05.2024;2024;5;15;S0001;Woodham Fen;Essex;UK;Adult;Aggregate
WL26;Common Pill Woodlouse;Armadillidium vulgare;Crustacean;Isopod;Woodlouse;Armadillidiidae;C150;15.05.2024;2024;5;15;S0001;Woodham Fen;Essex;UK;Adult;Species
SN006;Garden Snail;Cornu aspersum;Mollusc;Gastropod;Snail;None;C150;15.05.2024;2024;5;15;S0001;Woodham Fen;Essex;UK;Adult;Species
SL11;Arion subfuscus;Arion subfuscus;Mollusc;Gastropod;Slug;None;C150;15.05.2024;2024;5;15;S0001;Woodham Fen;Essex;UK;Adult;Species
BT0239;Common Heart-shield;Nebria brevicollis;Insect;Beetle;Beetle;Carabidae;C150;15.05.2024;2024;5;15;S0001;Woodham Fen;Essex;UK;Adult;Species
M0486;Diamond-back Moth;Plutella xylostella;Insect;Lepidoptera;Moth;Plutellidae;C151;15.05.2024;2024;5;15;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M1064;Light Brown Apple Moth;Epiphyas postvittana;Insect;Lepidoptera;Moth;Tortricidae;C151;15.05.2024;2024;5;15;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M1992;Light Emerald;Campaea margaritata;Insect;Lepidoptera;Moth;Geometridae;C151;15.05.2024;2024;5;15;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2459;Pale Mottled Willow;Paradrina clavipalpis;Insect;Lepidoptera;Moth;Noctuidae;C151;15.05.2024;2024;5;15;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
CAD095;Limnephilus affinis;Limnephilus affinis;Insect;Caddisfly;Caddisfly;Limnephilidae;C151;15.05.2024;2024;5;15;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
WL26;Common Pill Woodlouse;Armadillidium vulgare;Crustacean;Isopod;Woodlouse;Armadillidiidae;C151;15.05.2024;2024;5;15;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
WL34;Common rough woodlouse;Porcellio scaber;Crustacean;Isopod;Woodlouse;Porcellionidae;C151;15.05.2024;2024;5;15;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
SP040;Anyphaena accentuata;Anyphaena accentuata;Arachnid;Spider;Spider;None;C151;15.05.2024;2024;5;15;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
SN006;Garden Snail;Cornu aspersum;Mollusc;Gastropod;Snail;None;C151;15.05.2024;2024;5;15;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
SL25;Green Cellar Slug;Limacus maculatus;Mollusc;Gastropod;Slug;None;C151;15.05.2024;2024;5;15;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
BT1070;Anthocomus fasciatus;Anthocomus fasciatus;Insect;Beetle;Beetle;Malachiidae;C151;15.05.2024;2024;5;15;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
DIP0060;Empis scutellata;Empis scutellata;Insect;Diptera;Diptera (other);Empididae;C151;15.05.2024;2024;5;15;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
BEE258; Early Bumblebee;Bombus pratorum;Insect;Hymenoptera;Bee;None;C152;16.05.2024;2024;5;16;S0006;South Woodham around town;Essex;UK;Adult;Species
WL21X;Philoscia muscorum/Philoscia affinis agg.;Philoscia muscorum/Philoscia affinis agg.;Crustacean;Isopod;Woodlouse;Philosciidae;C152;16.05.2024;2024;5;16;S0006;South Woodham around town;Essex;UK;Adult;Aggregate
SF140;Athalia rosae;Athalia rosae;Insect;Hymenoptera;Sawfly;None;C152;16.05.2024;2024;5;16;S0006;South Woodham around town;Essex;UK;Adult;Species
M0157;Yellow-banded Longhorn;Nemophora degeerella;Insect;Lepidoptera;Moth;Adelidae;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
M1154;Plum Tortrix;Hedya pruniana;Insect;Lepidoptera;Moth;Tortricidae;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
F0137;English Scurvygrass;Cochlearia anglica;Plant;Flower;Flower;Brassicaceae;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
F0382;Spotted Medick;Medicago arabica;Plant;Flower;Flower;Fabaceae;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
F0480;Cut-leaved Crane's-bill;Geranium dissectum;Plant;Flower;Flower;Geraniaceae;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
F0481;Hedgerow Crane's-bill;Geranium pyrenaicum;Plant;Flower;Flower;Geraniaceae;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
F0485;Herb-Robert;Geranium robertianum;Plant;Flower;Flower;Geraniaceae;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
F0588;Bittersweet;Solanum dulcamara;Plant;Flower;Flower;Solanaceae;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
F0627;Field Forget-me-not;Myosotis arvensis;Plant;Flower;Flower;Boraginaceae;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
F0646;Red Dead-nettle;Lamium purpureum;Plant;Flower;Flower;Lamiaceae;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
F0875;Goat's-beard;Tragopogon pratensis;Plant;Flower;Flower;Asteraceae;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
F0876;Salsify;Tragopogon porrifolius;Plant;Flower;Flower;Asteraceae;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
F0886;Dandelion sp.;Taraxacum sp.;Plant;Flower;Flower;Asteraceae;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
F0891;Beaked Hawk's-beard;Crepis vesicaria;Plant;Flower;Flower;Asteraceae;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
F0922;Daisy;Bellis perennis;Plant;Flower;Flower;Asteraceae;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
F1172;Common Chickweed;Stellaria media;Plant;Flower;Flower;Caryophyllaceae;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
G015;Tall fescue;Festuca arundinacea;Plant;Grass et al;Grass;Poaceae;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
G060;Cock's-foot;Dactylis glomerata;Plant;Grass et al;Grass;Poaceae;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
G125;Meadow foxtail;Alopecurus pratensis;Plant;Grass et al;Grass;Poaceae;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
G140;Soft-brome;Bromus hordeaceus;Plant;Grass et al;Grass;Poaceae;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
BUG440;Rhabdomiris striatellus;Rhabdomiris striatellus;Insect;Bug;Bug;None;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
BUG617;Red and black froghopper;Cercopis vulnerata;Insect;Bug;Bug;None;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
WL21X;Philoscia muscorum/Philoscia affinis agg.;Philoscia muscorum/Philoscia affinis agg.;Crustacean;Isopod;Woodlouse;Philosciidae;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Aggregate
SP117;Cheiracanthium erraticum;Cheiracanthium erraticum;Arachnid;Spider;Spider;None;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
CF262;Nephrotoma appendiculata;Nephrotoma appendiculata;Insect;Diptera;Cranefly;None;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
CF270;Nephrotoma quadrifaria;Nephrotoma quadrifaria;Insect;Diptera;Cranefly;None;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
SN004;Brown-lipped Snail;Cepaea nemoralis;Mollusc;Gastropod;Snail;None;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
BT0053;24-Spot Ladybird;Subcoccinella vigintiquattuorpunctata;Insect;Beetle;Beetle;Coccinellidae;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
BT1362;Red-headed Cardinal Beetle;Pyrochroa serraticornis;Insect;Beetle;Beetle;Pyrochroidae;C153;16.05.2024;2024;5;16;S0001;Woodham Fen;Essex;UK;Adult;Species
M1847;Freyer's Pug;Eupithecia intricata;Insect;Lepidoptera;Moth;Geometridae;C154;16.05.2024;2024;5;16;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
B17;Green Hairstreak;Callophrys rubi;Insect;Lepidoptera;Butterfly;Lycaenidae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
B30;Holly Blue;Celastrina argiolus;Insect;Lepidoptera;Butterfly;Lycaenidae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
B43;Peacock;Inachis io;Insect;Lepidoptera;Butterfly;Nymphalidae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
B49;Wall;Lasiommata megera;Insect;Lepidoptera;Butterfly;Nymphalidae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
B57;Small Heath;Coenonympha pamphilus;Insect;Lepidoptera;Butterfly;Nymphalidae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
D14;Blue-tailed Damselfly;Ischnura elegans;Insect;Odonata;Damselfly;Coenagrionidae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
M2192;Kidney-spotted Minor;Lacinipolia renigera;Insect;Lepidoptera;Moth;Noctuidae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
M2518;Silver Y;Autographa gamma;Insect;Lepidoptera;Moth;Noctuidae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
F0014;Meadow Buttercup;Ranunculus acris;Plant;Flower;Flower;Ranunculaceae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
F0358;Common Vetch;Vicia sativa;Plant;Flower;Flower;Fabaceae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
F0480;Cut-leaved Crane's-bill;Geranium dissectum;Plant;Flower;Flower;Geraniaceae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
F0504;Cow Parsley;Anthriscus sylvestris;Plant;Flower;Flower;Apiaceae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
F0555;Hogweed;Heracleum sphondylium;Plant;Flower;Flower;Apiaceae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
F0588;Bittersweet;Solanum dulcamara;Plant;Flower;Flower;Solanaceae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
F0645;White Dead-nettle;Lamium album;Plant;Flower;Flower;Lamiaceae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
F0703;Ribwort Plantain;Plantago lanceolata;Plant;Flower;Flower;Plantaginaceae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
F0812;Cleavers;Galium aparine;Plant;Flower;Flower;Rubiaceae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
F0876;Salsify;Tragopogon porrifolius;Plant;Flower;Flower;Asteraceae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
F0880;Prickly Sow-thistle;Sonchus asper;Plant;Flower;Flower;Asteraceae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
F0886;Dandelion sp.;Taraxacum sp.;Plant;Flower;Flower;Asteraceae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
F1174;Greater Chickweed;Stellaria neglecta;Plant;Flower;Flower;Caryophyllaceae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
F1336;Common Nettle;Urtica dioica;Plant;Flower;Flower;Urticaceae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
G029;Perennial rye-grass;Lolium perenne;Plant;Grass et al;Grass;Poaceae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
G125;Meadow foxtail;Alopecurus pratensis;Plant;Grass et al;Grass;Poaceae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
G151;Barren Brome;Anisantha sterilis;Plant;Grass et al;Grass;Poaceae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
BEE258; Early Bumblebee;Bombus pratorum;Insect;Hymenoptera;Bee;None;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
BEE265; Shrill Carder Bee;Bombus sylvarum;Insect;Hymenoptera;Bee;None;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
BEE272; Western Honey Bee;Apis mellifera;Insect;Hymenoptera;Bee;None;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
SP482;Pisaura mirabilis;Pisaura mirabilis;Arachnid;Spider;Spider;None;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
CF262;Nephrotoma appendiculata;Nephrotoma appendiculata;Insect;Diptera;Cranefly;None;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
HOV050;Marmalade Hoverfly;Episyrphus balteatus;Insect;Diptera;Hoverfly;Syrphidae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
HOV208;Large narcissus fly;Merodon equestris;Insect;Diptera;Hoverfly;Syrphidae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
BT0034;14-Spot Ladybird;Propylea quattuordecimpunctata;Insect;Beetle;Beetle;Coccinellidae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
BT0046;7 Spot Ladybird ;Coccinella septempunctata ;Insect;Beetle;Beetle;Coccinellidae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
BT1029;Cantharis rustica;Cantharis rustica;Insect;Beetle;Beetle;Cantharidae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
BT1065;Green Malachite Beetle;Malachius bipustulatus;Insect;Beetle;Beetle;Malachiidae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
BT4042;Thick-legged Flower Beetle;Oedemera nobilis;Insect;Beetle;Beetle;Oedemeridae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
DIP0219;Melieria picta;Melieria picta;Insect;Diptera;Diptera (other);Ulidiidae;C155;17.05.2024;2024;5;17;S0038;Bowers Marsh;Essex;UK;Adult;Species
F0014;Meadow Buttercup;Ranunculus acris;Plant;Flower;Flower;Ranunculaceae;C156;17.05.2024;2024;5;17;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
F0747;Wall Speedwell;Veronica arvensis;Plant;Flower;Flower;Plantaginaceae;C156;17.05.2024;2024;5;17;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
BEE272; Western Honey Bee;Apis mellifera;Insect;Hymenoptera;Bee;None;C156;17.05.2024;2024;5;17;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
BT1166;Gastrophysa polygoni;Gastrophysa polygoni;Insect;Beetle;Beetle;Chrysomelidae;C156;17.05.2024;2024;5;17;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
F0629;Changing Forget-me-not;Myosotis discolor;Plant;Flower;Flower;Boraginaceae;C157;17.05.2024;2024;5;17;S0001;Woodham Fen;Essex;UK;Adult;Species
F0735;Thyme-leaved Speedwell;Veronica serpyllifolia;Plant;Flower;Flower;Plantaginaceae;C157;17.05.2024;2024;5;17;S0001;Woodham Fen;Essex;UK;Adult;Species
F0739;Germander Speedwell;Veronica chamaedrys;Plant;Flower;Flower;Plantaginaceae;C157;17.05.2024;2024;5;17;S0001;Woodham Fen;Essex;UK;Adult;Species
BUG021;Bordered Shieldbug;Legnotus limbosus;Insect;Bug;Bug;None;C157;17.05.2024;2024;5;17;S0001;Woodham Fen;Essex;UK;Adult;Species
CF339;Tipula vernalis;Tipula vernalis;Insect;Diptera;Cranefly;None;C157;17.05.2024;2024;5;17;S0001;Woodham Fen;Essex;UK;Adult;Species
BT1029;Cantharis rustica;Cantharis rustica;Insect;Beetle;Beetle;Cantharidae;C157;17.05.2024;2024;5;17;S0001;Woodham Fen;Essex;UK;Adult;Species
B48;Speckled Wood;Pararge aegeria;Insect;Lepidoptera;Butterfly;Nymphalidae;C158;18.05.2024;2024;5;18;S0001;Woodham Fen;Essex;UK;Adult;Species
D14;Blue-tailed Damselfly;Ischnura elegans;Insect;Odonata;Damselfly;Coenagrionidae;C158;18.05.2024;2024;5;18;S0001;Woodham Fen;Essex;UK;Adult;Species
M2518;Silver Y;Autographa gamma;Insect;Lepidoptera;Moth;Noctuidae;C158;18.05.2024;2024;5;18;S0001;Woodham Fen;Essex;UK;Adult;Species
SP482;Pisaura mirabilis;Pisaura mirabilis;Arachnid;Spider;Spider;None;C158;18.05.2024;2024;5;18;S0001;Woodham Fen;Essex;UK;Adult;Species
HOV208;Large narcissus fly;Merodon equestris;Insect;Diptera;Hoverfly;Syrphidae;C158;18.05.2024;2024;5;18;S0001;Woodham Fen;Essex;UK;Adult;Species
BT0034;14-Spot Ladybird;Propylea quattuordecimpunctata;Insect;Beetle;Beetle;Coccinellidae;C158;18.05.2024;2024;5;18;S0001;Woodham Fen;Essex;UK;Adult;Species
BT0046;7 Spot Ladybird ;Coccinella septempunctata ;Insect;Beetle;Beetle;Coccinellidae;C158;18.05.2024;2024;5;18;S0001;Woodham Fen;Essex;UK;Adult;Species
BT0050;Harlequin Ladybird;Harmonia axyridis;Insect;Beetle;Beetle;Coccinellidae;C158;18.05.2024;2024;5;18;S0001;Woodham Fen;Essex;UK;Adult;Species
BT0053;24-Spot Ladybird;Subcoccinella vigintiquattuorpunctata;Insect;Beetle;Beetle;Coccinellidae;C158;18.05.2024;2024;5;18;S0001;Woodham Fen;Essex;UK;Adult;Species
BT1029;Cantharis rustica;Cantharis rustica;Insect;Beetle;Beetle;Cantharidae;C158;18.05.2024;2024;5;18;S0001;Woodham Fen;Essex;UK;Adult;Species
BT1065;Green Malachite Beetle;Malachius bipustulatus;Insect;Beetle;Beetle;Malachiidae;C158;18.05.2024;2024;5;18;S0001;Woodham Fen;Essex;UK;Adult;Species
BT1187;Chrysolina banksii;Chrysolina banksii;Insect;Beetle;Beetle;Chrysomelidae;C158;18.05.2024;2024;5;18;S0001;Woodham Fen;Essex;UK;Adult;Species
BT1211;Agelastica alni;Agelastica alni;Insect;Beetle;Beetle;Chrysomelidae;C158;18.05.2024;2024;5;18;S0001;Woodham Fen;Essex;UK;Adult;Species
BT1362;Red-headed Cardinal Beetle;Pyrochroa serraticornis;Insect;Beetle;Beetle;Pyrochroidae;C158;18.05.2024;2024;5;18;S0001;Woodham Fen;Essex;UK;Adult;Species
M0017;Common Swift;Hepialus lupulinus;Insect;Lepidoptera;Moth;Hepialidae;C159;19.05.2024;2024;5;19;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M0684;Brown House-moth;Hofmannophila pseudospretella;Insect;Lepidoptera;Moth;Oecophoridae;C159;19.05.2024;2024;5;19;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M0693;Australian Orange-tip;Tachystola acroxantha;Insect;Lepidoptera;Moth;Oecophoridae;C159;19.05.2024;2024;5;19;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M1064;Light Brown Apple Moth;Epiphyas postvittana;Insect;Lepidoptera;Moth;Tortricidae;C159;19.05.2024;2024;5;19;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M1259;Thistle Root-borer;Epiblema scutulana;Insect;Lepidoptera;Moth;Tortricidae;C159;19.05.2024;2024;5;19;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M1744;Garden Carpet;Xanthorhoe fluctuata fluctuata;Insect;Lepidoptera;Moth;Geometridae;C159;19.05.2024;2024;5;19;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M1847;Freyer's Pug;Eupithecia intricata;Insect;Lepidoptera;Moth;Geometridae;C159;19.05.2024;2024;5;19;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M1966;Willow Beauty;Peribatodes rhomboidaria;Insect;Lepidoptera;Moth;Geometridae;C159;19.05.2024;2024;5;19;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2029;Buff-tip;Phalera bucephala;Insect;Lepidoptera;Moth;Notodontidae;C159;19.05.2024;2024;5;19;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2094;Cream-spot Tiger;Arctia villica britannica;Insect;Lepidoptera;Moth;Erebidae;C159;19.05.2024;2024;5;19;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2096;White Ermine;Spilosoma lubricipeda;Insect;Lepidoptera;Moth;Erebidae;C159;19.05.2024;2024;5;19;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2398;Marbled Minor agg.;Oligia strigilis agg.;Insect;Lepidoptera;Moth;Noctuidae;C159;19.05.2024;2024;5;19;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2450;Vine's Rustic;Hoplodrina ambigua;Insect;Lepidoptera;Moth;Noctuidae;C159;19.05.2024;2024;5;19;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2459;Pale Mottled Willow;Paradrina clavipalpis;Insect;Lepidoptera;Moth;Noctuidae;C159;19.05.2024;2024;5;19;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
M2518;Silver Y;Autographa gamma;Insect;Lepidoptera;Moth;Noctuidae;C159;19.05.2024;2024;5;19;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
G018;Various-leaved fescue;Festuca heterophylla;Plant;Grass et al;Grass;Poaceae;C159;19.05.2024;2024;5;19;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
G047;Rough meadow-grass;Poa trivialis;Plant;Grass et al;Grass;Poaceae;C159;19.05.2024;2024;5;19;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
G151;Barren Brome;Anisantha sterilis;Plant;Grass et al;Grass;Poaceae;C159;19.05.2024;2024;5;19;S0004;Carisbrooke Drive;Essex;UK;Adult;Species
